Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
Volume of grey matter in Paracingulate Gyrus (right),25837,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.370376507357871,,,,continuous-25837-both_sexes--irnt
G47 Sleep disorders,131060,icd_first_occurrence,,Health-related outcomes > First occurrences > Nervous system disorders,,9445,272140,0.370647071625577,0.0355663266753821,,,icd_first_occurrence-131060-both_sexes--
Weighted-mean MD in tract inferior fronto-occipital fasciculus (right),25528,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.371035590370875,,,,continuous-25528-both_sexes--irnt
Y98.2 Radiology of two body areas,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,6348,275238,0.37274490356441,0.0365322566973641,,,categorical-41210-both_sexes-Y982-
Bone surgery/joint surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,2254,279289,0.373493608381555,0.0628644788318599,,,categorical-20004-both_sexes-1296-
Weighted-mean ISOVF in tract parahippocampal part of cingulum (right),25711,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.373945034867039,,,,continuous-25711-both_sexes--irnt
Volume of grey matter in Frontal Medial Cortex (right),25831,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.374738062915303,,,,continuous-25831-both_sexes--irnt
Ever thought that life not worth living,20479,continuous,,Online follow-up > Mental health > Self-harm behaviours,,92725,,0.376428741016857,0.007423868327547,,,continuous-20479-both_sexes--
Weighted-mean FA in tract posterior thalamic radiation (left),25507,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.376588857567509,,,,continuous-25507-both_sexes--irnt
K52 Other non-infective gastro-enteritis and colitis,131630,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,13939,267646,0.376635981706467,0.0291137775171223,,,icd_first_occurrence-131630-both_sexes--
Weighted-mean ICVF in tract inferior longitudinal fasciculus (left),25664,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.376940936693672,,,,continuous-25664-both_sexes--irnt
Mean L1 in retrolenticular part of internal capsule on FA skeleton (left),25221,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.377041630596985,,,,continuous-25221-both_sexes--irnt
Mean FA in inferior cerebellar peduncle on FA skeleton (left),25067,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.377115280503133,,,,continuous-25067-both_sexes--irnt
Weighted-mean L1 in tract superior thalamic radiation (right),25593,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.377250000000583,,,,continuous-25593-both_sexes--irnt
Mean L1 in fornix cres+stria terminalis on FA skeleton (left),25239,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.377335345153033,,,,continuous-25239-both_sexes--irnt
Mean MD in sagittal stratum on FA skeleton (right),25134,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.379604816374252,,,,continuous-25134-both_sexes--irnt
Fluid intelligence score,20191,continuous,,Online follow-up > Cognitive function online > Fluid intelligence / reasoning,,73386,,0.380100561564313,-0.00715459113762365,,,continuous-20191-both_sexes--irnt
M24 Other specific joint derangements,131886,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,2450,279135,0.380443754888214,0.0612301514795012,,,icd_first_occurrence-131886-both_sexes--
Maximum heart rate during fitness test,6033,continuous,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,53327,,0.382425115799695,0.0159482110519124,,,continuous-6033-both_sexes--irnt
90th percentile of BOLD effect (in group-defined mask) for faces-shapes contrast,25765,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,14069,,0.382741628270731,,,,continuous-25765-both_sexes--irnt
Z28.7 Colon NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,5111,276475,0.383044305607998,0.0442602337285273,,,categorical-41210-both_sexes-Z287-
Mean ICVF in uncinate fasciculus on FA skeleton (right),25388,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.383369853918814,,,,continuous-25388-both_sexes--irnt
Volume of grey matter in VIIIa Cerebellum (right),25911,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.383629881795549,,,,continuous-25911-both_sexes--irnt
Median BOLD effect (in group-defined amygdala activation mask) for faces-shapes contrast,25052,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,14069,,0.384021528305608,,,,continuous-25052-both_sexes--irnt
Mean L2 in external capsule on FA skeleton (right),25280,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.3845888225952,,,,continuous-25280-both_sexes--irnt
Mean ISOVF in medial lemniscus on FA skeleton (right),25448,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.385308177068635,,,,continuous-25448-both_sexes--irnt
Mean MO in corticospinal tract on FA skeleton (left),25159,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.385488585859912,,,,continuous-25159-both_sexes--irnt
Mean L2 in superior cerebellar peduncle on FA skeleton (right),25260,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.386155675060507,,,,continuous-25260-both_sexes--irnt
Weighted-mean L2 in tract cingulate gyrus part of cingulum (left),25600,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.386375501331047,,,,continuous-25600-both_sexes--irnt
Platelet count,30080,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273542,,0.387726898388294,0.0067164804236835,,,continuous-30080-both_sexes--irnt
Arthritis (nos),20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,2481,279062,0.388428547504815,0.0612101154293271,,,categorical-20002-both_sexes-1538-
Urate,30880,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,268235,,0.389472243253306,0.00515326932512393,,,continuous-30880-both_sexes--irnt
Mean L1 in superior longitudinal fasciculus on FA skeleton (left),25241,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.389540834968217,,,,continuous-25241-both_sexes--irnt
Tinnitus,4803,continuous,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Hearing,,100775,,0.390522221354496,-0.00462363118397891,,,continuous-4803-both_sexes--
Median T2star in hippocampus (right),25035,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Susceptibility weighted brain MRI,,14767,,0.390747686259671,,,,continuous-25035-both_sexes--irnt
Mean L3 in inferior cerebellar peduncle on FA skeleton (left),25307,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.390876385098545,,,,continuous-25307-both_sexes--irnt
I48 Atrial fibrillation and flutter,131350,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,14045,267540,0.391638712867838,-0.0108693103220937,,,icd_first_occurrence-131350-both_sexes--
"Systolic blood pressure, automated reading",4080,continuous,,UK Biobank Assessment Centre > Physical measures > Blood pressure,,266294,,0.391798764867472,0.00463481187092386,,,continuous-4080-both_sexes--irnt
Y82.9 Unspecified local anaesthetic,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,7654,273932,0.392546457609187,0.0352772105988425,,,categorical-41210-both_sexes-Y829-
Volume of grey matter in VIIIb Cerebellum (left),25912,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.393035890281656,,,,continuous-25912-both_sexes--irnt
Volume of grey matter in Precuneous Cortex (left),25842,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.393572213525256,,,,continuous-25842-both_sexes--irnt
Mean ISOVF in superior corona radiata on FA skeleton (left),25465,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.394207913626572,,,,continuous-25465-both_sexes--irnt
Z27.6 Ileum,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,6375,275211,0.394713150810981,-0.0411008488973137,,,categorical-41210-both_sexes-Z276-
N94 Pain and other conditions associated with female genital organs and menstrual cycle,132150,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,6944,146403,0.39523234274516,-0.0422398904674803,,,icd_first_occurrence-132150-both_sexes--
Ever addicted to alcohol,20406,categorical,,Online follow-up > Mental health > Addictions,,2133,2961,0.395506166116305,,,,categorical-20406-both_sexes--
Mean L3 in external capsule on FA skeleton (left),25329,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.395700323862876,,,,continuous-25329-both_sexes--irnt
"Volume of grey matter in Middle Temporal Gyrus, posterior division (left)",25804,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.395936724095943,,,,continuous-25804-both_sexes--irnt
Weighted-mean MD in tract anterior thalamic radiation (right),25518,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.396279336232671,,,,continuous-25518-both_sexes--irnt
Peripheral pulse pressure during PWA,12676,continuous,,UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis,,17181,,0.397047119737818,,,,continuous-12676-both_sexes--irnt
I95 Hypotension,131416,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,5818,275767,0.399576005301731,-0.041268608707203,,,icd_first_occurrence-131416-both_sexes--
Y90.3 Scanning NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1952,279634,0.399910970600262,0.0603781239602936,,,categorical-41210-both_sexes-Y903-
Monocyte count,30130,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273110,,0.39998503255719,-0.00585169221052978,,,continuous-30130-both_sexes--irnt
Weighted-mean L3 in tract inferior fronto-occipital fasciculus (left),25635,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.400211594160946,,,,continuous-25635-both_sexes--irnt
H00 Hordeolum and chalazion,131128,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,7083,274502,0.400435093266696,-0.0410730083573654,,,icd_first_occurrence-131128-both_sexes--
Mean L3 in retrolenticular part of internal capsule on FA skeleton (right),25316,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.402669192399288,,,,continuous-25316-both_sexes--irnt
Mean OD in external capsule on FA skeleton (right),25424,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.402740733612765,,,,continuous-25424-both_sexes--irnt
Weighted-mean MO in tract inferior fronto-occipital fasciculus (right),25555,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.402920359972268,,,,continuous-25555-both_sexes--irnt
N89 Other noninflammatory disorders of vagina,132140,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,7168,146179,0.40309411655427,-0.0419832704205715,,,icd_first_occurrence-132140-both_sexes--
Hysterectomy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,28487,124841,0.403415529951267,0.0228365545781205,,,categorical-20004-both_sexes-1357-
Mean platelet (thrombocyte) volume,30100,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273539,,0.403435066075675,-0.00472502225054809,,,continuous-30100-both_sexes--irnt
Co-codamol,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,6582,274961,0.403837217129784,0.0345977036926247,,,categorical-20003-both_sexes-1140923346-
Mean ISOVF in superior longitudinal fasciculus on FA skeleton (left),25481,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.404412286770391,,,,continuous-25481-both_sexes--irnt
Mean OD in posterior limb of internal capsule on FA skeleton (left),25411,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.404545175623869,,,,continuous-25411-both_sexes--irnt
Volume of grey matter in I-IV Cerebellum (right),25894,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.404764229209592,,,,continuous-25894-both_sexes--irnt
L57 Skin changes due to chronic exposure to nonionising radiation,131768,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,11049,270536,0.404854943483193,0.0254727261639917,,,icd_first_occurrence-131768-both_sexes--
Volume of grey matter in VIIb Cerebellum (left),25906,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.405754459022656,,,,continuous-25906-both_sexes--irnt
Vascular/heart problems diagnosed by doctor,6150,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions,,75412,205512,0.408125080128432,0.00944352945496328,,,categorical-6150-both_sexes-4-
Weighted-mean MO in tract corticospinal tract (left),25550,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.408412783305177,,,,continuous-25550-both_sexes--irnt
Mean L3 in external capsule on FA skeleton (right),25328,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.409079704922137,,,,continuous-25328-both_sexes--irnt
