Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
Mean OD in fornix on FA skeleton,25397,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.327609330458221,-0.019139283585378,,,continuous-25397-both_sexes--irnt
Weighted-mean OD in tract inferior fronto-occipital fasciculus (left),25689,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.328948612801836,0.0204783540388103,,,continuous-25689-both_sexes--irnt
Weighted-mean ISOVF in tract superior thalamic radiation (right),25728,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.330239141050486,0.00127008447117398,,,continuous-25728-both_sexes--irnt
"I64 Stroke, not specified as haemorrhage or infarction",131368,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,4836,276749,0.331378343466833,-0.0410458818164343,,,icd_first_occurrence-131368-both_sexes--
Volume of peripheral cortical grey matter,25002,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI,,16052,,0.33162087903563,0.00818250827171545,,,continuous-25002-both_sexes--irnt
Z50.4 Skin of leg NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,4519,277067,0.332608123066207,-0.0407343174662154,,,categorical-41210-both_sexes-Z504-
Z47.3 Skin of cheek,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2946,278640,0.332881189856221,0.0363881357986691,,,categorical-41210-both_sexes-Z473-
"Volume of grey matter in Inferior Frontal Gyrus, pars opercularis (right)",25793,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.334696243719591,0.0172542953233507,,,continuous-25793-both_sexes--irnt
Mean MD in posterior corona radiata on FA skeleton (left),25131,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.33483225549172,-0.00980816258652371,,,continuous-25131-both_sexes--irnt
Mean L2 in sagittal stratum on FA skeleton (right),25278,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.334932099616588,0.0163640205660712,,,continuous-25278-both_sexes--irnt
Mean MO in pontine crossing tract on FA skeleton,25153,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.334964106720382,0.0199364261003217,,,continuous-25153-both_sexes--irnt
Testosterone,30850,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,243015,,0.335016845454947,0.00219213252119111,,,continuous-30850-both_sexes--irnt
Volume of grey matter in VIIb Cerebellum (left),25906,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.335214613837138,-0.0181413590031355,,,continuous-25906-both_sexes--irnt
Volume of grey matter in IX Cerebellum (left),25915,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.335622344088571,-0.00302610646918656,,,continuous-25915-both_sexes--irnt
Anal surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1679,279864,0.336328700713773,0.0240218261933251,,,categorical-20004-both_sexes-1460-
Mean ICVF in uncinate fasciculus on FA skeleton (left),25389,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.336537850617742,0.000683499652092165,,,continuous-25389-both_sexes--irnt
Weighted-mean L2 in tract corticospinal tract (left),25604,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.336590034191902,0.00971109378221813,,,continuous-25604-both_sexes--irnt
Mean MD in tapetum on FA skeleton (right),25150,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.338984833899748,-0.0187348618028693,,,continuous-25150-both_sexes--irnt
Mean OD in retrolenticular part of internal capsule on FA skeleton (left),25413,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.338988240924549,0.020238373766005,,,continuous-25413-both_sexes--irnt
"N85 Other noninflammatory disorders of uterus, except cervix",132132,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,4260,149087,0.339260366724341,-0.0412312516111414,,,icd_first_occurrence-132132-both_sexes--
Mean MD in uncinate fasciculus on FA skeleton (left),25149,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.339504160311026,0.00125665017303834,,,continuous-25149-both_sexes--irnt
Saturated fat,100006,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.339699130256703,0.0083938431383757,,,continuous-100006-both_sexes--irnt
H20.2 Fibreoptic endoscopic cauterisation of lesion of colon,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1730,279856,0.340054609432053,0.0302627786853228,,,categorical-41200-both_sexes-H202-
Weighted-mean MD in tract cingulate gyrus part of cingulum (left),25519,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.340333751747158,0.0189003364571985,,,continuous-25519-both_sexes--irnt
Mean FA in superior longitudinal fasciculus on FA skeleton (right),25096,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.340855671126463,-0.000357692557810257,,,continuous-25096-both_sexes--irnt
Mean OD in inferior cerebellar peduncle on FA skeleton (right),25402,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.341479766904395,0.0193571565802512,,,continuous-25402-both_sexes--irnt
H33 Retinal detachments and breaks,131178,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,3578,278007,0.341625819443756,0.0242958574995097,,,icd_first_occurrence-131178-both_sexes--
Beconase 50micrograms nasal spray,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1862,279681,0.344083258190722,0.0170768533176205,,,categorical-20003-both_sexes-1140876136-
H10 Conjunctivitis,131142,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,13336,268249,0.344517488432381,-0.0236755180084564,,,icd_first_occurrence-131142-both_sexes--
J03 Acute tonsillitis,131430,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,9809,271776,0.345120275864865,0.0263432382849628,,,icd_first_occurrence-131430-both_sexes--
Mean OD in external capsule on FA skeleton (left),25425,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.346724265343041,0.0199869092909516,,,continuous-25425-both_sexes--irnt
Mean MD in superior corona radiata on FA skeleton (left),25129,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.346796905285332,0.00363562236648175,,,continuous-25129-both_sexes--irnt
Weighted-mean L2 in tract medial lemniscus (left),25613,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.347744359978975,-0.0149101735600784,,,continuous-25613-both_sexes--irnt
"Medication for cholesterol, blood pressure or diabetes",6177,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication,,31371,95664,0.348371223507164,-0.00192512290466466,,,categorical-6177-both_sexes-2-
Weighted-mean MO in tract posterior thalamic radiation (right),25562,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.349047572704904,-0.00329504160724883,,,continuous-25562-both_sexes--irnt
Age at death,40007,continuous,,Health-related outcomes > Death register,,7730,,0.349334727518105,-0.0105672520298028,,,continuous-40007-both_sexes--irnt
T52.1 Palmar fasciectomy,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1667,279919,0.34937358809183,0.0310325082981358,,,categorical-41200-both_sexes-T521-
Mean L2 in posterior corona radiata on FA skeleton (left),25275,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.349471545078227,-0.00905654065529893,,,continuous-25275-both_sexes--irnt
Mean FA in sagittal stratum on FA skeleton (left),25087,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.350214455081204,-0.0196625155184184,,,continuous-25087-both_sexes--irnt
I20 Angina pectoris,131296,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,16742,264843,0.351535765498723,-0.0217467670345822,,,icd_first_occurrence-131296-both_sexes--
M54 Dorsalgia,131928,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,39838,241747,0.351621597015639,-0.012260240491716,,,icd_first_occurrence-131928-both_sexes--
Weighted-mean L1 in tract inferior fronto-occipital fasciculus (left),25581,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.352250236681724,-0.0191053445931904,,,continuous-25581-both_sexes--irnt
Mean L3 in posterior limb of internal capsule on FA skeleton (right),25314,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.353024960828359,0.0137557330433412,,,continuous-25314-both_sexes--irnt
Hypothyroidism/myxoedema,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,13734,267809,0.353542504020796,0.0188528012841715,,,categorical-20002-both_sexes-1226-
Eye problems/disorders,6148,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight,,5117,95378,0.354521889859472,0.0281499574275023,,,categorical-6148-both_sexes-6-
Weighted-mean MD in tract corticospinal tract (right),25524,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.354646526627004,0.0178689616608932,,,continuous-25524-both_sexes--irnt
Magnesium,100017,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.354861025845216,0.00536238658401817,,,continuous-100017-both_sexes--irnt
Z28.7 Colon NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,5111,276475,0.355611672485494,0.0256449534671451,,,categorical-41210-both_sexes-Z287-
Neutrophill count,30140,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273110,,0.357031615764375,-0.0048735708385709,,,continuous-30140-both_sexes--irnt
Weighted-mean FA in tract inferior fronto-occipital fasciculus (right),25501,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.357810869045451,-0.00584057403756051,,,continuous-25501-both_sexes--irnt
C71.2 Phacoemulsification of lens,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,12807,268779,0.358894280320396,-0.0241925606053694,,,categorical-41210-both_sexes-C712-
Volume of grey matter in Postcentral Gyrus (right),25815,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.359648364737361,0.017442468407801,,,continuous-25815-both_sexes--irnt
Weighted-mean ISOVF in tract cingulate gyrus part of cingulum (right),25709,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.36003222917935,0.000031161719657176,,,continuous-25709-both_sexes--irnt
Weighted-mean OD in tract superior thalamic radiation (right),25701,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.360208974386739,0.01821522380909,,,continuous-25701-both_sexes--irnt
Mean MO in anterior corona radiata on FA skeleton (right),25174,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.360237252130621,0.0188699915003198,,,continuous-25174-both_sexes--irnt
Weight change during worst episode of depression,20536,categorical,,Online follow-up > Mental health > Depression,,7799,37119,0.360307089907571,-0.00740554928831653,,,categorical-20536-both_sexes-1-
Volume of grey matter in VI Cerebellum (vermis),25898,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.36057972863547,-0.0114752926749244,,,continuous-25898-both_sexes--irnt
Laparoscopy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,4963,148365,0.360950071582279,0.0236845157223123,,,categorical-20004-both_sexes-1520-
Alkaline phosphatase,30610,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,268561,,0.361619440724912,0.00379312236162338,,,continuous-30610-both_sexes--irnt
K14 Diseases of tongue,131580,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,1933,279652,0.361885160037421,0.0185657407913289,,,icd_first_occurrence-131580-both_sexes--
"Diastolic blood pressure, automated reading",4079,continuous,,UK Biobank Assessment Centre > Physical measures > Blood pressure,,266297,,0.362069890380686,0.00350852270103322,,,continuous-4079-both_sexes--irnt
C75.1 Insertion of prosthetic replacement for lens NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,12702,268884,0.362632381648123,-0.024116575049908,,,categorical-41200-both_sexes-C751-
G45 Transient cerebral ischaemic attacks and related syndromes,131056,icd_first_occurrence,,Health-related outcomes > First occurrences > Nervous system disorders,,4669,276916,0.363108777770885,0.0322444902713047,,,icd_first_occurrence-131056-both_sexes--
T72.3 Release of constriction of sheath of tendon,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1713,279873,0.363659425760537,0.0275768658545492,,,categorical-41200-both_sexes-T723-
B01 Varicella [chickenpox],130176,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,6917,274668,0.363824968427563,0.00683696862514065,,,icd_first_occurrence-130176-both_sexes--
"Volume of grey matter in Superior Temporal Gyrus, posterior division (right)",25801,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.364422442910302,-0.00177842713392555,,,continuous-25801-both_sexes--irnt
