Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
Weighted-mean L2 in tract inferior fronto-occipital fasciculus (right),25609,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.245893663209325,-0.0126275235809735,,,continuous-25609-both_sexes--irnt
Mean MD in sagittal stratum on FA skeleton (right),25134,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.246138346002705,-0.014542181857723,,,continuous-25134-both_sexes--irnt
Mean ISOVF in tapetum on FA skeleton (right),25486,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.246978259861269,0.00189694549299589,,,continuous-25486-both_sexes--irnt
Weighted-mean ICVF in tract acoustic radiation (left),25650,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.247177260807052,0.00267827508236664,,,continuous-25650-both_sexes--irnt
Mean L1 in sagittal stratum on FA skeleton (right),25230,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.247424541104211,-0.0148230245933928,,,continuous-25230-both_sexes--irnt
Recent feelings of tiredness or low energy,20519,continuous,,Online follow-up > Mental health > Depression,,93164,,0.248511233355031,-0.00565136975856779,,,continuous-20519-both_sexes--
"Volume of grey matter in Middle Temporal Gyrus, temporooccipital part (left)",25806,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.248777401773016,0.0151388079586957,,,continuous-25806-both_sexes--irnt
Mean MD in posterior limb of internal capsule on FA skeleton (left),25123,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.248777835351978,-0.0133602757918761,,,continuous-25123-both_sexes--irnt
Mean MO in anterior limb of internal capsule on FA skeleton (left),25169,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.24906974550422,-0.0149373520400478,,,continuous-25169-both_sexes--irnt
Mean ISOVF in posterior limb of internal capsule on FA skeleton (left),25459,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.249793661636519,-0.00378632092651669,,,continuous-25459-both_sexes--irnt
Mean L2 in posterior limb of internal capsule on FA skeleton (left),25267,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.250155799767256,0.00345997485724473,,,continuous-25267-both_sexes--irnt
Weighted-mean L1 in tract forceps minor,25580,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.251396074995936,-0.00322256763352315,,,continuous-25580-both_sexes--irnt
Age started smoking in current smokers,3436,continuous,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,20655,,0.251663334564584,-0.0155174365397964,,,continuous-3436-both_sexes--irnt
Ramipril,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,13057,268486,0.252106407447078,-0.0198007312321291,,,categorical-20003-both_sexes-1140860806-
Weighted-mean ICVF in tract anterior thalamic radiation (right),25653,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.252967314711247,0.00580730629712608,,,continuous-25653-both_sexes--irnt
Tonsillectomy +/- adenoids,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,41947,239596,0.253683005539248,-0.0122311268117704,,,categorical-20004-both_sexes-1478-
K44 Diaphragmatic hernia,131620,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,25535,256050,0.2541872474489,0.014340286693887,,,icd_first_occurrence-131620-both_sexes--
"Volume of grey matter in Parahippocampal Gyrus, anterior division (right)",25849,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.254610649155841,0.0137627200244002,,,continuous-25849-both_sexes--irnt
Weighted-mean MD in tract acoustic radiation (left),25515,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.255522367635687,0.00732101083669946,,,continuous-25515-both_sexes--irnt
"Volume of brain, grey+white matter (normalised for head size)",25009,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI,,16052,,0.257011882291634,-0.00367290199516934,,,continuous-25009-both_sexes--irnt
Weighted-mean ICVF in tract posterior thalamic radiation (left),25669,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.258513686531022,0.00676199765306351,,,continuous-25669-both_sexes--irnt
Weighted-mean L3 in tract parahippocampal part of cingulum (left),25629,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.26056803426763,-0.0153976177879046,,,continuous-25629-both_sexes--irnt
"N85 Other noninflammatory disorders of uterus, except cervix",132132,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,4260,149087,0.260658470640876,0.031997711516502,,,icd_first_occurrence-132132-both_sexes--
M06 Other rheumatoid arthritis,131850,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,5540,276045,0.26279228032062,-0.0296827161953167,,,icd_first_occurrence-131850-both_sexes--
Mean ICVF in cingulum hippocampus on FA skeleton (left),25381,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.263426955329434,0.0152333743420127,,,continuous-25381-both_sexes--irnt
Median z-statistic (in group-defined mask) for faces activation,25046,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,14069,,0.263599942554973,0.0154522633427112,,,continuous-25046-both_sexes--irnt
Weighted-mean L3 in tract forceps minor,25634,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.264600852129668,0.00109333394114531,,,continuous-25634-both_sexes--irnt
Median T2star in caudate (right),25029,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Susceptibility weighted brain MRI,,14767,,0.2649336534235,-0.015005637912872,,,continuous-25029-both_sexes--irnt
Weighted-mean MO in tract medial lemniscus (right),25560,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.265021466707709,0.0102558232247288,,,continuous-25560-both_sexes--irnt
Mean L3 in corticospinal tract on FA skeleton (right),25302,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.265126213446805,0.00457858428266489,,,continuous-25302-both_sexes--irnt
T85.2 Block dissection of axillary lymph nodes,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2240,151108,0.265656275207965,0.0170630449101852,,,categorical-41210-both_sexes-T852-
Wants to stop smoking,3496,continuous,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,20577,,0.265818905518017,-0.013358245145008,,,continuous-3496-both_sexes--
Volume of grey matter in Temporal Occipital Fusiform Cortex (left),25858,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.265949463665934,0.000390636708792883,,,continuous-25858-both_sexes--irnt
Median T2star in hippocampus (right),25035,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Susceptibility weighted brain MRI,,14767,,0.266189176117003,0.0148146488692066,,,continuous-25035-both_sexes--irnt
Weighted-mean L3 in tract inferior fronto-occipital fasciculus (left),25635,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.266731642181397,-0.0077167999744481,,,continuous-25635-both_sexes--irnt
Vitamin B6,100012,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.267099679423904,0.00510149605152403,,,continuous-100012-both_sexes--irnt
L82 Seborrhoeic keratosis,131806,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,17746,263839,0.267105393770317,0.0116320734847839,,,icd_first_occurrence-131806-both_sexes--
Mean MD in corticospinal tract on FA skeleton (left),25111,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.267108787890056,-0.015565627247256,,,continuous-25111-both_sexes--irnt
U05.2 Magnetic resonance imaging of head,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1453,280133,0.267201299749051,0.0405453698741909,,,categorical-41210-both_sexes-U052-
Mean L3 in superior cerebellar peduncle on FA skeleton (right),25308,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.267941565346989,0.0133950414987407,,,continuous-25308-both_sexes--irnt
Hypothyroidism/myxoedema,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,13734,267809,0.268209908485052,-0.0196814038993523,,,categorical-20002-both_sexes-1226-
Mean OD in external capsule on FA skeleton (left),25425,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.268704643750221,0.0154987196418112,,,continuous-25425-both_sexes--irnt
Mean L3 in superior fronto-occipital fasciculus on FA skeleton (left),25339,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.268825193734663,-0.0116419855768964,,,continuous-25339-both_sexes--irnt
Median T2star in pallidum (right),25033,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Susceptibility weighted brain MRI,,14767,,0.268918359900865,-0.0150077926520358,,,continuous-25033-both_sexes--irnt
Median BOLD effect (in group-defined mask) for faces activation,25044,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,14069,,0.269382496864237,0.0154027208623361,,,continuous-25044-both_sexes--irnt
Protein,100003,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.271230086667915,0.00932090637508765,,,continuous-100003-both_sexes--irnt
Mean ICVF in medial lemniscus on FA skeleton (right),25352,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.271605431824625,-0.00523063276083603,,,continuous-25352-both_sexes--irnt
Mean L2 in posterior limb of internal capsule on FA skeleton (right),25266,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.271695796481229,0.00978362909511796,,,continuous-25266-both_sexes--irnt
K31 Other diseases of stomach and duodenum,131602,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,7353,274232,0.272793524432817,-0.0248844539001316,,,icd_first_occurrence-131602-both_sexes--
"J40 Bronchitis, not specified as acute or chronic",131484,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,5418,276167,0.273614864371737,-0.0291392907931375,,,icd_first_occurrence-131484-both_sexes--
Mean FA in posterior corona radiata on FA skeleton (right),25082,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.273731319658857,0.00969564227998379,,,continuous-25082-both_sexes--irnt
Mean L1 in medial lemniscus on FA skeleton (left),25209,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.274164113670612,0.00985414995611323,,,continuous-25209-both_sexes--irnt
H52.4 Rubber band ligation of haemorrhoid,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2705,278881,0.274196851321049,0.0187736224401721,,,categorical-41200-both_sexes-H524-
Volume of grey matter in Frontal Operculum Cortex (left),25862,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.274352515847706,-0.0139540517644827,,,continuous-25862-both_sexes--irnt
Mean L2 in sagittal stratum on FA skeleton (left),25279,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.274939092226596,-0.0138559770449632,,,continuous-25279-both_sexes--irnt
Volume of putamen (left),25015,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Subcortical volumes (FIRST),,16038,,0.275278723867299,0.0129060752818615,,,continuous-25015-both_sexes--irnt
Mean FA in middle cerebellar peduncle on FA skeleton,25056,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.275556042716137,0.00654676495947134,,,continuous-25056-both_sexes--irnt
Mean L3 in body of corpus callosum on FA skeleton,25299,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.276160285515364,-0.00401260187243363,,,continuous-25299-both_sexes--irnt
Weighted-mean OD in tract forceps minor,25688,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.276776212100603,0.0152436220509695,,,continuous-25688-both_sexes--irnt
B27.4 Total mastectomy NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1766,151582,0.277021583784883,0.0343411590994545,,,categorical-41200-both_sexes-B274-
Whole body fat-free mass,23101,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276694,,0.279842328845729,-0.00246341547600292,,,continuous-23101-both_sexes--irnt
Median T2star in caudate (left),25028,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Susceptibility weighted brain MRI,,14767,,0.279973004208204,-0.0146253358449406,,,continuous-25028-both_sexes--irnt
Smoking status,20116,categorical,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,28570,251824,0.280014268174473,-0.00250416527781782,,,categorical-20116-both_sexes-2-
Current tobacco smoking,1239,continuous,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,281266,,0.281743652716794,-0.000546468710040435,,,continuous-1239-both_sexes--
