Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
Median T2star in hippocampus (right),25035,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Susceptibility weighted brain MRI,,14767,,0.393967720540563,,,,continuous-25035-both_sexes--irnt
Waking too early,20535,categorical,,Online follow-up > Mental health > Depression,,27483,8725,0.394230785427648,0.0527320140652581,,,categorical-20535-both_sexes--
Mean ISOVF in inferior cerebellar peduncle on FA skeleton (right),25450,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.394340744316191,,,,continuous-25450-both_sexes--irnt
Mean OD in uncinate fasciculus on FA skeleton (right),25436,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.394352564000973,,,,continuous-25436-both_sexes--irnt
Weighted-mean L1 in tract parahippocampal part of cingulum (right),25576,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.394675611716347,,,,continuous-25576-both_sexes--irnt
Frequency of memory loss due to drinking alcohol in last year,20408,continuous,,Online follow-up > Mental health > Alcohol use,,51455,,0.397629054891924,0.0121316185945446,,,continuous-20408-both_sexes--
J98 Other respiratory disorders,131548,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,8549,273036,0.397889844242116,0.0229708689971667,,,icd_first_occurrence-131548-both_sexes--
Volume of brain stem + 4th ventricle,25025,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI,,16038,,0.397904263271339,,,,continuous-25025-both_sexes--irnt
Ever attempted suicide,20483,categorical,,Online follow-up > Mental health > Self-harm behaviours,,2091,1819,0.398911255481102,,,,categorical-20483-both_sexes--
Current tobacco smoking,1239,continuous,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,281266,,0.399969690058235,0.00395292042462443,,,continuous-1239-both_sexes--
Volume of grey matter in VIIb Cerebellum (right),25908,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.400212546772363,,,,continuous-25908-both_sexes--irnt
"Mean rfMRI head motion, averaged across space and time points",25741,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Resting functional brain MRI,,14932,,0.402133883111108,,,,continuous-25741-both_sexes--irnt
Mean OD in external capsule on FA skeleton (right),25424,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.402187517959099,,,,continuous-25424-both_sexes--irnt
Hysterectomy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,28487,124841,0.404788030940355,-0.0193675432524169,,,categorical-20004-both_sexes-1357-
Mean MO in posterior corona radiata on FA skeleton (left),25179,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.404905474552839,,,,continuous-25179-both_sexes--irnt
J32 Chronic sinusitis,131468,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,7362,274223,0.405249443062189,0.0325667536616638,,,icd_first_occurrence-131468-both_sexes--
Volume of grey matter in VI Cerebellum (right),25899,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.405541367868536,,,,continuous-25899-both_sexes--irnt
Weighted-mean L2 in tract superior thalamic radiation (left),25619,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.405641639706312,,,,continuous-25619-both_sexes--irnt
G43 Migraine,131052,icd_first_occurrence,,Health-related outcomes > First occurrences > Nervous system disorders,,13949,267636,0.40567874076386,-0.0429687550284281,,,icd_first_occurrence-131052-both_sexes--
Weighted-mean L1 in tract corticospinal tract (right),25578,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.405684587740246,,,,continuous-25578-both_sexes--irnt
H40 Glaucoma,131186,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,8243,273342,0.405839551648794,0.0350326658567049,,,icd_first_occurrence-131186-both_sexes--
Median z-statistic (in group-defined mask) for shapes activation,25042,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,14069,,0.40612561139977,,,,continuous-25042-both_sexes--irnt
Weighted-mean L2 in tract corticospinal tract (left),25604,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.408188301714725,,,,continuous-25604-both_sexes--irnt
Mean L3 in anterior limb of internal capsule on FA skeleton (left),25313,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.408993493783823,,,,continuous-25313-both_sexes--irnt
Weighted-mean OD in tract middle cerebellar peduncle,25693,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.410345135057555,,,,continuous-25693-both_sexes--irnt
Sitting height,20015,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures,,280890,,0.411443759507013,-0.00725864452855881,,,continuous-20015-both_sexes--irnt
K20 Oesophagitis,131582,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,8310,273275,0.411581035370445,0.0340543914686542,,,icd_first_occurrence-131582-both_sexes--
Mean MO in anterior limb of internal capsule on FA skeleton (left),25169,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.412084993558265,,,,continuous-25169-both_sexes--irnt
Mean MD in genu of corpus callosum on FA skeleton,25106,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.412411679417415,,,,continuous-25106-both_sexes--irnt
Mean L3 in fornix cres+stria terminalis on FA skeleton (right),25334,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.413329653832399,,,,continuous-25334-both_sexes--irnt
Mean ICVF in fornix cres+stria terminalis on FA skeleton (left),25383,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.415679843126567,,,,continuous-25383-both_sexes--irnt
Volume of grey matter in Temporal Pole (right),25797,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.41599001356058,,,,continuous-25797-both_sexes--irnt
Mean MD in tapetum on FA skeleton (right),25150,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.416573307952538,,,,continuous-25150-both_sexes--irnt
Ramipril,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,13057,268486,0.417164541548762,0.0162884358757719,,,categorical-20003-both_sexes-1140860806-
Atenolol,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,10578,270965,0.418087722915348,0.026061352974777,,,categorical-20003-both_sexes-1140866738-
Mean ISOVF in uncinate fasciculus on FA skeleton (left),25485,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.418554227849078,,,,continuous-25485-both_sexes--irnt
Lymphocyte count,30120,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273110,,0.420034690270299,0.00986331364385089,,,continuous-30120-both_sexes--irnt
Weighted-mean FA in tract middle cerebellar peduncle,25504,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.420093963259649,,,,continuous-25504-both_sexes--irnt
P duration,12338,continuous,,"UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead",,17339,,0.420150174037483,,,,continuous-12338-both_sexes--irnt
Volume of grey matter in Frontal Operculum Cortex (right),25863,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.420539584905143,,,,continuous-25863-both_sexes--irnt
Mean L1 in posterior limb of internal capsule on FA skeleton (right),25218,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.422066689012399,,,,continuous-25218-both_sexes--irnt
Weighted-mean L3 in tract posterior thalamic radiation (right),25643,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.423674818788985,,,,continuous-25643-both_sexes--irnt
Weighted-mean MO in tract inferior longitudinal fasciculus (left),25556,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.424208157442537,,,,continuous-25556-both_sexes--irnt
F17 Mental and behavioural disorders due to use of tobacco,130868,icd_first_occurrence,,Health-related outcomes > First occurrences > Mental and behavioural disorders,,21955,259630,0.425974135670221,0.0147226715300988,,,icd_first_occurrence-130868-both_sexes--
Omeprazole,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,16600,264943,0.426520498668268,-0.0430347950643254,,,categorical-20003-both_sexes-1140865634-
Mean MD in uncinate fasciculus on FA skeleton (left),25149,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.427015459520948,,,,continuous-25149-both_sexes--irnt
Eye problems/disorders,6148,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight,,8936,91559,0.427064072507924,-0.0478271580220393,,,categorical-6148-both_sexes-4-
J06 Acute upper respiratory infections of multiple and unspecified sites,131436,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,29418,252167,0.427596309728142,0.0111988253390519,,,icd_first_occurrence-131436-both_sexes--
Mean ICVF in cerebral peduncle on FA skeleton (left),25359,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.42759928702381,,,,continuous-25359-both_sexes--irnt
J02 Acute pharyngitis,131428,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,13771,267814,0.428057666930502,-0.0426565473909143,,,icd_first_occurrence-131428-both_sexes--
Neutrophill count,30140,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273110,,0.429235003878472,0.00976103495671449,,,continuous-30140-both_sexes--irnt
Mean L2 in medial lemniscus on FA skeleton (right),25256,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.429593073948927,,,,continuous-25256-both_sexes--irnt
Weighted-mean ISOVF in tract inferior longitudinal fasciculus (right),25719,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.430549459448312,,,,continuous-25719-both_sexes--irnt
End systolic pressure index during PWA,12684,continuous,,UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis,,16912,,0.431897901648285,,,,continuous-12684-both_sexes--irnt
Mean ISOVF in posterior corona radiata on FA skeleton (right),25466,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.432621939817368,,,,continuous-25466-both_sexes--irnt
J22 Unspecified acute lower respiratory infection,131462,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,33733,247852,0.432730746517168,0.00960346408779801,,,icd_first_occurrence-131462-both_sexes--
F32 Depressive episode,130894,icd_first_occurrence,,Health-related outcomes > First occurrences > Mental and behavioural disorders,,30034,251551,0.432994635514841,0.030251014249563,,,icd_first_occurrence-130894-both_sexes--
Fat,100004,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.433408573044397,0.0183583224175978,,,continuous-100004-both_sexes--irnt
Weighted-mean L3 in tract corticospinal tract (left),25631,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.433609465550607,,,,continuous-25631-both_sexes--irnt
Vitamin D,30890,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,256790,,0.434230024585688,-0.0020660227508914,,,continuous-30890-both_sexes--irnt
Mean OD in fornix cres+stria terminalis on FA skeleton (left),25431,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.434311743457614,,,,continuous-25431-both_sexes--irnt
Mean ICVF in anterior limb of internal capsule on FA skeleton (left),25361,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.435033336418978,,,,continuous-25361-both_sexes--irnt
H10 Conjunctivitis,131142,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,13336,268249,0.43663023886403,-0.0428038628172645,,,icd_first_occurrence-131142-both_sexes--
J45 Asthma,131494,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,37874,243711,0.437519368341959,-0.0283459533473408,,,icd_first_occurrence-131494-both_sexes--
Mean FA in superior longitudinal fasciculus on FA skeleton (right),25096,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.437992144508626,,,,continuous-25096-both_sexes--irnt
Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (right),25460,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.43932094056849,,,,continuous-25460-both_sexes--irnt
M19 Other arthrosis,131876,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,41993,239592,0.44035763451774,-0.00285675746683116,,,icd_first_occurrence-131876-both_sexes--
Weighted-mean MO in tract corticospinal tract (right),25551,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.441017632056971,,,,continuous-25551-both_sexes--irnt
Mean L1 in sagittal stratum on FA skeleton (right),25230,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.442953969550554,,,,continuous-25230-both_sexes--irnt
Volume of grey matter in VIIb Cerebellum (vermis),25907,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.443459412960786,,,,continuous-25907-both_sexes--irnt
